customer_id,age,gender,region,signup_days_ago,lifetime_value,loyalty_tier
C01777,30,Other,Northeast,1135,751.22,Silver
C01778,37,Female,Midwest,1162,86.53,Bronze
C01779,32,Male,Midwest,292,28.27,Bronze
C01780,29,Male,Midwest,1084,68.88,Bronze
C01781,21,Female,Southeast,387,13.13,Bronze
C01782,37,Male,Midwest,597,1637.43,Gold
C01783,19,Male,Southwest,509,296.81,Bronze
C01784,47,Female,Northeast,896,106.47,Bronze
C01785,38,Male,West,1242,367.73,Silver
C01786,20,Female,Northeast,1058,290.15,Bronze
C01787,34,Male,Northeast,1339,427.88,Silver
C01788,28,Female,Midwest,1710,726.75,Silver
C01789,41,Male,Northeast,1447,188.49,Bronze
C01790,54,Male,Northeast,1508,110.85,Bronze
C01791,18,Male,Northeast,737,515.43,Silver
C01792,39,Female,Midwest,455,503.76,Silver
C01793,36,Female,West,1080,267.91,Bronze
C01794,46,Male,Northeast,156,1736.8,Gold
C01795,40,Female,West,164,165.0,Bronze
C01796,28,Female,Northeast,1588,108.87,Bronze
C01797,34,Other,West,360,356.48,Silver
C01798,28,Male,Southeast,1682,133.29,Bronze
C01799,50,Female,West,421,382.21,Silver
C01800,38,Male,Southwest,37,115.62,Bronze
C01801,60,Male,Southwest,642,170.68,Bronze
C01802,37,Female,Northeast,1314,1341.79,Gold
C01803,29,Female,Southwest,1252,169.86,Bronze
C01804,19,Male,Northeast,627,119.23,Bronze
C01805,18,Male,Southwest,1793,701.77,Silver
C01806,18,Female,Southeast,415,95.02,Bronze
C01807,41,Female,Southeast,501,131.15,Bronze
C01808,44,Male,Northeast,208,411.13,Silver
C01809,19,Female,Northeast,479,569.39,Silver
C01810,48,Male,West,1293,733.94,Silver
C01811,32,Male,Southwest,1577,124.9,Bronze
C01812,39,Female,West,844,418.39,Silver
C01813,57,Male,West,1799,160.85,Bronze
C01814,48,Male,West,1236,141.87,Bronze
C01815,34,Female,Southeast,387,722.63,Silver
C01816,27,Female,Northeast,405,149.22,Bronze
C01817,18,Male,Northeast,731,314.31,Silver
C01818,29,Female,Southeast,867,281.47,Bronze
C01819,35,Female,Southeast,1780,93.35,Bronze
C01820,26,Male,Northeast,1823,583.76,Silver
C01821,36,Female,Northeast,567,405.15,Silver
C01822,38,Male,Northeast,811,40.95,Bronze
C01823,35,Male,Southwest,111,314.09,Silver
C01824,30,Female,Northeast,1411,122.04,Bronze
C01825,40,Female,Midwest,214,656.79,Silver
C01826,43,Male,Midwest,317,66.63,Bronze
C01827,24,Male,Midwest,1115,177.54,Bronze
C01828,54,Female,Northeast,912,338.94,Silver
C01829,36,Male,Southeast,536,256.96,Bronze
C01830,38,Male,Northeast,1515,486.22,Silver
C01831,46,Male,Southeast,59,62.39,Bronze
C01832,40,Female,Northeast,965,1082.17,Gold
C01833,49,Male,Midwest,60,392.54,Silver
C01834,41,Male,West,1346,831.93,Gold
C01835,30,Female,Midwest,1226,537.44,Silver
C01836,42,Female,Midwest,1667,242.15,Bronze
C01837,24,Female,Southeast,1181,77.03,Bronze
C01838,39,Male,West,115,147.35,Bronze
C01839,37,Female,Northeast,1368,1023.11,Gold
C01840,35,Male,West,57,851.41,Gold
C01841,36,Male,West,151,140.1,Bronze
C01842,18,Female,Southeast,1304,19.37,Bronze
C01843,31,Male,Southeast,602,202.06,Bronze
C01844,39,Male,Midwest,432,188.87,Bronze
C01845,39,Male,Northeast,712,195.43,Bronze
C01846,25,Male,Northeast,1496,393.74,Silver
C01847,53,Male,Northeast,301,538.39,Silver
C01848,27,Other,Northeast,866,596.61,Silver
C01849,49,Male,Midwest,142,365.45,Silver
C01850,43,Male,West,1759,48.39,Bronze
C01851,30,Male,Southeast,1447,179.99,Bronze
C01852,59,Female,Southwest,48,1946.29,Gold
C01853,23,Female,Southwest,634,342.68,Silver
C01854,49,Male,Southwest,1782,340.71,Silver
C01855,50,Female,West,494,338.17,Silver
C01856,29,Male,Southeast,720,355.61,Silver
C01857,54,Male,Northeast,1040,28.65,Bronze
C01858,34,Male,Midwest,1244,197.24,Bronze
C01859,41,Male,Midwest,1546,236.49,Bronze
C01860,41,Male,West,1043,775.37,Silver
C01861,36,Female,Southwest,192,255.42,Bronze
C01862,47,Male,Midwest,1665,55.6,Bronze
C01863,47,Female,Southeast,728,360.35,Silver
C01864,18,Male,Northeast,324,118.7,Bronze
C01865,53,Male,Northeast,608,81.85,Bronze
C01866,18,Male,Midwest,1126,115.5,Bronze
C01867,50,Female,Midwest,1797,398.72,Silver
C01868,51,Male,West,730,759.67,Silver
C01869,24,Female,Midwest,1615,377.9,Silver
C01870,33,Male,Southwest,1362,432.17,Silver
C01871,24,Male,West,331,374.56,Silver
C01872,35,Male,West,1361,268.06,Bronze
C01873,34,Male,Northeast,153,458.17,Silver
C01874,47,Male,Southwest,698,27.75,Bronze
C01875,53,Male,West,1314,270.42,Bronze
C01876,54,Female,Northeast,224,95.54,Bronze
C01877,31,Male,Northeast,871,696.88,Silver
C01878,35,Female,Southwest,380,214.34,Bronze
C01879,18,Male,Northeast,1821,251.6,Bronze
C01880,28,Female,Midwest,518,63.15,Bronze
C01881,49,Female,Southeast,229,611.03,Silver
C01882,57,Male,West,913,430.35,Silver
C01883,23,Male,West,537,403.93,Silver
C01884,30,Female,Southeast,927,117.72,Bronze
C01885,37,Female,Midwest,1633,121.96,Bronze
C01886,41,Male,Southwest,475,299.24,Bronze
C01887,28,Male,West,109,130.97,Bronze
C01888,43,Female,Southwest,774,361.91,Silver
C01889,32,Male,Midwest,727,34.99,Bronze
C01890,37,Female,Southeast,1670,157.78,Bronze
C01891,44,Male,Southeast,1522,1232.84,Gold
C01892,38,Male,West,1495,363.41,Silver
C01893,32,Female,Northeast,960,284.32,Bronze
C01894,36,Female,Southeast,683,1460.75,Gold
C01895,36,Male,Northeast,931,29.89,Bronze
C01896,33,Male,Midwest,301,117.47,Bronze
C01897,34,Female,West,1396,170.54,Bronze
C01898,57,Female,Northeast,153,529.81,Silver
C01899,44,Male,West,1276,538.12,Silver
C01900,34,Female,Southwest,1543,112.23,Bronze
C01901,46,Female,Southeast,715,600.74,Silver
C01902,33,Female,West,1756,170.21,Bronze
C01903,52,Female,Southwest,681,728.13,Silver
C01904,42,Male,Southwest,326,96.6,Bronze
C01905,36,Female,Southeast,1172,218.99,Bronze
C01906,43,Female,Northeast,816,157.41,Bronze
C01907,19,Male,Northeast,1129,632.97,Silver
C01908,24,Male,West,650,152.86,Bronze
C01909,23,Male,West,1684,235.52,Bronze
C01910,39,Female,West,1002,386.11,Silver
C01911,58,Male,Southeast,910,399.71,Silver
C01912,64,Female,Northeast,1311,543.62,Silver
C01913,45,Female,Midwest,1585,295.9,Bronze
C01914,44,Female,Midwest,1684,167.93,Bronze
C01915,18,Female,West,380,178.62,Bronze
C01916,31,Other,Midwest,1702,250.41,Bronze
C01917,28,Male,Southeast,1330,306.32,Silver
C01918,30,Female,Southeast,284,214.34,Bronze
C01919,35,Male,Northeast,1317,248.96,Bronze
C01920,32,Female,Southeast,708,62.46,Bronze
C01921,18,Male,Northeast,1730,446.13,Silver
C01922,46,Other,Southeast,58,288.01,Bronze
C01923,25,Female,Northeast,496,602.86,Silver
C01924,40,Female,Northeast,1088,244.73,Bronze
C01925,62,Male,West,778,51.18,Bronze
C01926,26,Male,Southeast,1347,177.22,Bronze
C01927,18,Female,West,631,204.4,Bronze
C01928,34,Male,West,1256,477.52,Silver
C01929,51,Female,Midwest,769,37.97,Bronze
C01930,61,Male,Southwest,960,253.93,Bronze
C01931,23,Female,Northeast,1121,388.51,Silver
C01932,43,Male,West,160,134.92,Bronze
C01933,32,Female,Southwest,140,261.69,Bronze
C01934,36,Female,Southwest,553,139.17,Bronze
C01935,69,Male,Northeast,1341,126.9,Bronze
C01936,19,Male,Southeast,716,169.43,Bronze
C01937,41,Male,Northeast,860,129.07,Bronze
C01938,43,Female,West,695,452.71,Silver
C01939,51,Female,West,1096,126.29,Bronze
C01940,39,Female,Southeast,904,108.57,Bronze
C01941,41,Female,Midwest,1770,1201.27,Gold
C01942,33,Male,West,1737,580.95,Silver
C01943,41,Male,Midwest,1347,45.82,Bronze
C01944,33,Male,Southwest,314,122.94,Bronze
C01945,45,Male,West,852,304.36,Silver
C01946,33,Other,Northeast,593,327.46,Silver
C01947,42,Female,West,1680,63.98,Bronze
C01948,37,Male,Southeast,48,694.16,Silver
C01949,51,Female,Midwest,1560,514.25,Silver
C01950,37,Female,Southwest,576,377.55,Silver
C01951,18,Male,Southwest,77,829.69,Gold
C01952,53,Male,Southeast,1798,367.62,Silver
C01953,27,Male,Southeast,248,366.4,Silver
C01954,30,Female,Southeast,1675,994.17,Gold
C01955,30,Female,Midwest,795,659.25,Silver
C01956,54,Female,Northeast,1241,114.74,Bronze
C01957,18,Male,Midwest,60,432.63,Silver
C01958,75,Male,Northeast,288,134.58,Bronze
C01959,50,Female,Southeast,1728,385.19,Silver
C01960,40,Female,Northeast,1397,375.76,Silver
C01961,37,Female,Southwest,337,70.45,Bronze
C01962,41,Female,West,1124,219.28,Bronze
C01963,44,Male,Southeast,336,310.67,Silver
C01964,45,Female,Northeast,597,165.23,Bronze
C01965,44,Female,Midwest,1152,324.81,Silver
C01966,39,Male,Northeast,50,505.38,Silver
C01967,35,Female,Midwest,1673,238.05,Bronze
C01968,36,Male,West,1618,299.51,Bronze
C01969,35,Male,West,1059,849.87,Gold
C01970,51,Male,West,260,374.61,Silver
C01971,45,Male,Midwest,111,293.17,Bronze
C01972,18,Male,Southwest,987,103.31,Bronze
C01973,45,Male,Southwest,246,447.61,Silver
C01974,40,Female,Midwest,364,329.35,Silver
C01975,37,Male,Southeast,588,776.94,Silver
C01976,33,Male,Midwest,893,255.24,Bronze
C01977,51,Male,Northeast,903,47.72,Bronze
C01978,49,Female,West,782,52.98,Bronze
C01979,28,Male,Midwest,1743,474.43,Silver
C01980,42,Male,Northeast,623,146.47,Bronze
C01981,26,Female,Northeast,733,362.52,Silver
C01982,21,Female,Midwest,954,271.19,Bronze
C01983,30,Female,Southwest,1708,210.58,Bronze
C01984,48,Female,Midwest,582,224.37,Bronze
C01985,49,Male,West,1512,112.3,Bronze
C01986,44,Female,Southeast,812,241.24,Bronze
C01987,46,Male,Midwest,116,144.6,Bronze
C01988,44,Male,Midwest,1568,175.03,Bronze
C01989,30,Male,West,1776,182.86,Bronze
C01990,43,Female,Northeast,542,199.53,Bronze
C01991,47,Male,Midwest,1013,561.13,Silver
C01992,47,Female,Southeast,1038,217.72,Bronze
C01993,52,Female,Southeast,616,614.82,Silver
C01994,46,Male,Southwest,1531,976.59,Gold
C01995,42,Female,Northeast,527,528.19,Silver
C01996,50,Female,Southeast,936,395.84,Silver
C01997,37,Female,Midwest,985,328.37,Silver
C01998,27,Male,Southwest,772,533.16,Silver
C01999,36,Female,Southeast,478,265.18,Bronze
C02000,29,Male,West,617,593.54,Silver
C02001,29,Female,Southwest,289,425.26,Silver
C02002,36,Female,Southeast,1590,177.0,Bronze
C02003,28,Male,Southeast,1253,547.99,Silver
C02004,34,Female,Southeast,492,265.69,Bronze
C02005,18,Female,West,123,222.4,Bronze
C02006,40,Female,Northeast,1050,159.4,Bronze
C02007,38,Male,Southeast,1405,284.13,Bronze
C02008,28,Male,West,1161,599.93,Silver
C02009,45,Female,Midwest,384,544.6,Silver
C02010,49,Female,Midwest,498,336.32,Silver
C02011,18,Female,Midwest,124,419.76,Silver
C02012,28,Male,Northeast,897,768.57,Silver
C02013,28,Male,Midwest,120,213.8,Bronze
C02014,26,Female,Midwest,1097,89.67,Bronze
C02015,47,Female,Southwest,1509,789.2,Silver
C02016,35,Male,Southeast,984,151.9,Bronze
C02017,34,Female,Southwest,413,131.46,Bronze
C02018,18,Female,West,52,48.59,Bronze
C02019,45,Male,Northeast,1755,409.18,Silver
C02020,23,Male,West,52,56.87,Bronze
C02021,38,Male,Northeast,1287,124.56,Bronze
C02022,41,Female,Southwest,1751,415.47,Silver
C02023,54,Male,Southwest,340,468.59,Silver
C02024,22,Male,Southeast,1470,136.11,Bronze
C02025,18,Female,Southeast,1386,216.86,Bronze
C02026,40,Male,Southeast,604,111.57,Bronze
C02027,59,Male,Southeast,132,149.37,Bronze
C02028,52,Male,Southeast,529,310.94,Silver
C02029,40,Female,Southeast,857,155.79,Bronze
C02030,32,Female,West,1536,196.41,Bronze
C02031,47,Male,Northeast,218,65.48,Bronze
C02032,26,Female,West,489,678.35,Silver
C02033,43,Female,West,218,387.25,Silver
C02034,44,Male,Midwest,380,499.5,Silver
C02035,50,Male,Southwest,610,781.63,Silver
C02036,71,Male,Southeast,143,116.43,Bronze
C02037,42,Male,Northeast,133,177.23,Bronze
C02038,31,Female,West,649,44.46,Bronze
C02039,37,Female,Midwest,1561,4131.44,Gold
C02040,18,Male,Midwest,1398,213.87,Bronze
C02041,29,Male,Southwest,1074,623.19,Silver
C02042,33,Male,Southwest,416,80.29,Bronze
C02043,31,Female,West,973,599.89,Silver
C02044,39,Male,West,884,1302.23,Gold
C02045,28,Female,Northeast,1262,231.77,Bronze
C02046,51,Male,Northeast,1735,98.51,Bronze
C02047,38,Female,West,512,215.96,Bronze
C02048,37,Female,Midwest,502,32.98,Bronze
C02049,34,Male,Midwest,1759,236.49,Bronze
C02050,39,Female,Southeast,888,512.28,Silver
C02051,47,Other,West,971,236.94,Bronze
C02052,27,Male,Northeast,422,189.48,Bronze
C02053,30,Female,West,1688,393.39,Silver
C02054,34,Male,Northeast,1742,421.42,Silver
C02055,21,Female,Northeast,545,54.93,Bronze
C02056,28,Male,Southeast,1241,265.06,Bronze
C02057,32,Female,Southeast,375,2191.6,Gold
C02058,48,Female,Southwest,1405,73.59,Bronze
C02059,41,Female,Northeast,570,226.59,Bronze
C02060,40,Female,Northeast,1651,1404.69,Gold
C02061,48,Female,Midwest,76,661.0,Silver
C02062,36,Male,Midwest,1130,154.15,Bronze
C02063,42,Female,Northeast,372,294.57,Bronze
C02064,36,Female,Northeast,1244,244.23,Bronze
C02065,41,Female,Southwest,572,124.8,Bronze
C02066,31,Female,West,848,228.87,Bronze
C02067,18,Female,Southeast,1734,190.19,Bronze
C02068,36,Female,Midwest,1089,270.83,Bronze
C02069,55,Male,Southeast,786,124.77,Bronze
C02070,49,Male,Southeast,1477,77.56,Bronze
C02071,49,Male,West,380,235.77,Bronze
C02072,52,Male,Southwest,217,1145.51,Gold
C02073,39,Female,Northeast,1580,263.48,Bronze
C02074,40,Male,West,363,181.56,Bronze
C02075,30,Male,Northeast,512,482.35,Silver
C02076,34,Other,Northeast,1269,212.2,Bronze
C02077,45,Male,Northeast,1211,1314.52,Gold
C02078,52,Male,Northeast,696,243.83,Bronze
C02079,36,Male,Southwest,1294,459.64,Silver
C02080,32,Male,Midwest,325,124.07,Bronze
C02081,38,Female,Northeast,1515,384.82,Silver
C02082,45,Female,Southwest,74,313.43,Silver
C02083,20,Female,Southwest,524,232.56,Bronze
C02084,18,Male,West,204,155.78,Bronze
C02085,31,Female,Southwest,1033,137.8,Bronze
C02086,23,Male,Southeast,1399,315.49,Silver
C02087,31,Male,West,85,430.97,Silver
C02088,36,Male,West,1619,218.23,Bronze
C02089,32,Male,Southwest,370,316.89,Silver
C02090,55,Male,West,1804,236.48,Bronze
C02091,41,Male,Southeast,1161,267.38,Bronze
C02092,41,Other,West,1763,204.3,Bronze
C02093,45,Male,Southeast,243,248.68,Bronze
C02094,24,Male,Southeast,1552,2774.53,Gold
C02095,50,Male,Northeast,787,323.91,Silver
C02096,37,Female,Southwest,1450,437.36,Silver
C02097,46,Male,Southeast,579,362.93,Silver
C02098,25,Female,Midwest,526,193.15,Bronze
C02099,19,Female,Southeast,202,784.14,Silver
C02100,47,Male,Southwest,134,188.28,Bronze
C02101,42,Male,Southeast,1605,632.42,Silver
C02102,27,Male,West,508,181.13,Bronze
C02103,27,Female,Southwest,1452,103.13,Bronze
C02104,51,Male,Midwest,463,339.97,Silver
C02105,23,Male,Southeast,671,90.54,Bronze
C02106,57,Male,West,722,396.26,Silver
C02107,27,Female,Southwest,1020,83.53,Bronze
C02108,45,Male,West,951,183.62,Bronze
C02109,34,Male,Southeast,223,67.45,Bronze
C02110,45,Female,Southwest,872,3108.05,Gold
C02111,31,Female,Southeast,830,55.23,Bronze
C02112,36,Female,Midwest,1519,246.86,Bronze
C02113,38,Male,West,1394,684.7,Silver
C02114,25,Female,Northeast,88,621.88,Silver
C02115,46,Female,West,1591,526.48,Silver
C02116,31,Male,Midwest,507,183.92,Bronze
C02117,35,Female,Southwest,1156,825.49,Gold
C02118,26,Male,Northeast,562,556.71,Silver
C02119,18,Female,Midwest,621,296.21,Bronze
C02120,35,Male,West,868,303.85,Silver
C02121,66,Female,Northeast,1764,186.13,Bronze
C02122,47,Male,Northeast,1375,107.91,Bronze
C02123,37,Female,Southwest,578,745.04,Silver
C02124,34,Male,Southeast,1067,797.11,Silver
C02125,38,Female,Southwest,1509,110.42,Bronze
C02126,44,Female,Northeast,250,213.06,Bronze
C02127,23,Male,Southeast,905,215.06,Bronze
C02128,51,Female,West,1444,237.61,Bronze
C02129,46,Other,West,707,259.27,Bronze
C02130,46,Male,Midwest,1226,573.74,Silver
C02131,43,Male,Midwest,691,124.9,Bronze
C02132,38,Female,West,713,114.24,Bronze
C02133,46,Male,Southeast,1134,744.68,Silver
C02134,45,Male,Midwest,365,161.36,Bronze
C02135,33,Male,Northeast,254,78.51,Bronze
C02136,31,Male,Midwest,900,158.12,Bronze
C02137,39,Male,Southeast,64,181.81,Bronze
C02138,56,Male,Southeast,217,991.75,Gold
C02139,23,Female,Midwest,1277,562.47,Silver
C02140,20,Female,Northeast,672,687.3,Silver
C02141,39,Male,Northeast,992,511.82,Silver
C02142,38,Female,West,997,573.42,Silver
C02143,40,Female,Midwest,523,131.73,Bronze
C02144,40,Female,Southwest,340,204.64,Bronze
C02145,35,Male,West,550,100.39,Bronze
C02146,55,Male,Northeast,1634,202.46,Bronze
C02147,18,Female,West,1593,452.91,Silver
C02148,28,Female,Northeast,398,276.2,Bronze
C02149,36,Female,West,1528,796.58,Silver
C02150,18,Female,Southwest,775,87.6,Bronze
C02151,35,Male,Midwest,60,383.84,Silver
C02152,57,Female,West,1285,79.56,Bronze
C02153,38,Male,Southeast,1027,266.34,Bronze
C02154,40,Male,Midwest,526,476.42,Silver
C02155,22,Female,Southwest,1619,201.73,Bronze
C02156,30,Male,Northeast,993,401.82,Silver
C02157,33,Male,Southeast,1228,103.16,Bronze
C02158,34,Female,Midwest,327,54.74,Bronze
C02159,53,Male,West,1418,403.96,Silver
C02160,44,Other,Southeast,1139,1175.69,Gold
C02161,24,Other,Southwest,606,99.84,Bronze
C02162,40,Female,Northeast,1142,735.08,Silver
C02163,43,Male,Southeast,83,254.44,Bronze
C02164,51,Male,West,1683,73.54,Bronze
C02165,56,Male,Southeast,1414,88.38,Bronze
C02166,25,Male,West,1529,248.19,Bronze
C02167,28,Male,Northeast,258,170.03,Bronze
C02168,22,Other,Northeast,808,75.07,Bronze
C02169,35,Male,Northeast,1587,53.27,Bronze
C02170,43,Female,Southwest,1812,114.2,Bronze
C02171,49,Male,Midwest,1014,291.32,Bronze
C02172,37,Female,West,402,243.29,Bronze
C02173,34,Female,Southeast,498,155.85,Bronze
C02174,39,Male,Midwest,449,293.45,Bronze
C02175,27,Male,Midwest,561,623.92,Silver
C02176,63,Female,Southwest,1453,348.88,Silver
C02177,18,Female,West,1017,219.38,Bronze
C02178,40,Female,West,1237,564.12,Silver
C02179,62,Male,Northeast,591,103.14,Bronze
C02180,38,Male,Midwest,119,199.85,Bronze
C02181,35,Female,Midwest,1669,204.18,Bronze
C02182,33,Female,Southwest,1759,80.38,Bronze
C02183,35,Male,Southeast,1436,167.69,Bronze
C02184,54,Female,Southeast,398,37.81,Bronze
C02185,18,Male,Southeast,1127,1367.8,Gold
C02186,56,Male,Southeast,1322,105.25,Bronze
C02187,20,Male,Northeast,44,1019.94,Gold
C02188,34,Male,Southwest,1382,253.22,Bronze
C02189,32,Female,Midwest,1445,406.82,Silver
C02190,45,Male,Southwest,1763,157.6,Bronze
C02191,18,Male,West,1487,295.05,Bronze
C02192,43,Female,Southeast,373,439.41,Silver
C02193,62,Female,Midwest,1248,445.01,Silver
C02194,21,Female,Northeast,1089,491.42,Silver
C02195,40,Female,Southwest,946,175.65,Bronze
C02196,30,Male,Southeast,234,158.8,Bronze
C02197,43,Female,Southeast,1704,58.28,Bronze
C02198,38,Female,Southeast,805,391.86,Silver
C02199,30,Female,Midwest,1110,648.16,Silver
C02200,43,Male,Southeast,1163,1047.73,Gold
C02201,59,Male,Southeast,715,322.03,Silver
C02202,35,Female,West,1549,122.75,Bronze
C02203,46,Male,West,747,53.12,Bronze
C02204,22,Female,Southeast,254,624.84,Silver
C02205,26,Female,Midwest,1439,48.59,Bronze
C02206,43,Female,Southwest,93,180.09,Bronze
C02207,55,Female,Northeast,1817,199.96,Bronze
C02208,42,Female,Southwest,977,229.86,Bronze
C02209,34,Male,Northeast,990,252.7,Bronze
C02210,37,Female,West,1405,277.09,Bronze
C02211,22,Female,Midwest,1516,27.83,Bronze
C02212,45,Male,Midwest,349,247.94,Bronze
C02213,48,Male,Southwest,386,32.9,Bronze
C02214,32,Male,Northeast,122,472.95,Silver
C02215,32,Female,Southeast,724,148.47,Bronze
C02216,41,Male,Midwest,1353,35.12,Bronze
C02217,32,Female,West,1779,117.59,Bronze
C02218,37,Male,Northeast,1547,146.49,Bronze
C02219,63,Male,West,1707,714.53,Silver
C02220,35,Female,Southeast,1648,292.06,Bronze
C02221,33,Male,Northeast,1442,333.62,Silver
C02222,30,Female,West,1664,708.46,Silver
C02223,46,Female,Northeast,463,224.41,Bronze
C02224,35,Female,Midwest,1155,482.4,Silver
C02225,30,Male,Northeast,870,452.81,Silver
C02226,53,Female,Southeast,1431,76.87,Bronze
C02227,55,Female,West,1636,921.21,Gold
C02228,30,Female,Midwest,1391,68.15,Bronze
C02229,18,Female,Southeast,1053,558.71,Silver
C02230,50,Female,Midwest,927,62.47,Bronze
C02231,29,Female,Southeast,913,420.36,Silver
C02232,47,Female,Midwest,807,1307.31,Gold
C02233,18,Male,Southwest,521,202.01,Bronze
C02234,48,Male,Southwest,1695,194.28,Bronze
C02235,23,Male,Northeast,1113,423.86,Silver
C02236,46,Male,Northeast,842,181.92,Bronze
C02237,38,Male,Southwest,1562,1256.96,Gold
C02238,26,Male,Midwest,421,290.9,Bronze
C02239,33,Female,Midwest,1172,183.43,Bronze
C02240,46,Male,West,1524,150.47,Bronze
C02241,39,Female,Southeast,1381,105.67,Bronze
C02242,45,Male,Midwest,50,139.08,Bronze
C02243,61,Male,Southwest,1150,178.47,Bronze
C02244,19,Male,West,542,157.77,Bronze
C02245,57,Male,Northeast,937,135.32,Bronze
C02246,39,Female,Northeast,744,1618.02,Gold
C02247,27,Female,Northeast,973,96.83,Bronze
C02248,22,Male,West,1693,279.21,Bronze
C02249,35,Male,Southeast,379,417.08,Silver
C02250,49,Male,Northeast,1185,431.43,Silver
C02251,36,Female,Southwest,575,232.12,Bronze
C02252,56,Female,Northeast,628,197.03,Bronze
C02253,20,Female,Northeast,61,367.38,Silver
C02254,37,Female,Southeast,288,311.02,Silver
C02255,22,Female,Southeast,505,193.82,Bronze
C02256,42,Male,Midwest,854,60.0,Bronze
C02257,48,Male,Southwest,1001,160.59,Bronze
C02258,32,Female,Southwest,949,87.19,Bronze
C02259,18,Female,Midwest,62,134.23,Bronze
C02260,40,Female,Southeast,928,252.12,Bronze
C02261,43,Female,Midwest,417,337.94,Silver
C02262,42,Male,Southeast,1614,1214.89,Gold
C02263,52,Female,Northeast,827,150.86,Bronze
