order_id,customer_id,order_date,category,num_items,order_value,shipping_cost,days_to_deliver
O004554,C01885,2024-12-16,Beauty,1,46.39,5.03,3
O004555,C03122,2024-02-08,Beauty,3,138.24,0.0,4
O004556,C02040,2024-08-14,Electronics,2,50.96,10.67,5
O004557,C01404,2024-12-05,Sports,2,63.69,11.23,5
O004558,C03704,2024-04-30,Beauty,5,152.7,0.0,2
O004559,C04483,2024-03-05,Home,4,156.67,0.0,4
O004560,C01982,2024-10-22,Electronics,3,76.8,0.0,2
O004561,C01793,2024-07-23,Clothing,4,168.67,0.0,2
O004562,C04467,2024-05-14,Clothing,2,47.09,10.9,2
O004563,C02232,2024-02-14,Clothing,3,130.39,0.0,2
O004564,C00772,2024-10-04,Beauty,2,64.4,5.26,3
O004565,C00205,2024-05-14,Clothing,1,52.68,9.95,1
O004566,C02220,2024-02-21,Sports,1,49.9,12.95,4
O004567,C04921,2024-08-16,Clothing,4,89.92,0.0,3
O004568,C00222,2024-12-21,Sports,1,19.55,6.78,3
O004569,C01192,2024-03-08,Electronics,2,36.52,10.57,4
O004570,C03316,2024-07-16,Home,1,71.7,8.31,4
O004571,C03290,2024-03-07,Beauty,3,98.79,0.0,6
O004572,C01599,2024-01-03,Home,3,108.49,0.0,3
O004573,C01909,2024-02-27,Home,2,36.37,10.35,3
O004574,C04263,2024-09-12,Home,6,205.04,0.0,2
O004575,C01543,2024-12-21,Beauty,5,90.12,0.0,4
O004576,C00142,2024-09-21,Clothing,2,92.8,0.0,6
O004577,C00090,2024-01-16,Beauty,5,148.01,0.0,2
O004578,C03986,2024-09-24,Home,2,53.0,10.52,5
O004579,C04407,2024-04-11,Beauty,5,190.09,0.0,5
O004580,C02264,2024-10-13,Clothing,7,293.57,0.0,5
O004581,C03513,2024-08-09,Electronics,5,212.96,0.0,5
O004582,C03707,2024-01-21,Clothing,4,113.24,0.0,3
O004583,C01210,2024-01-21,Electronics,3,99.18,0.0,3
O004584,C04979,2024-04-01,Home,3,133.18,0.0,7
O004585,C03225,2024-10-10,Electronics,2,80.18,0.0,3
O004586,C04857,2024-05-12,Clothing,1,38.71,6.46,4
O004587,C01360,2024-11-22,Beauty,3,108.65,0.0,4
O004588,C01539,2024-11-24,Sports,3,165.32,0.0,4
O004589,C00149,2024-06-23,Clothing,3,95.41,0.0,6
O004590,C04811,2024-07-31,Electronics,1,66.5,7.09,1
O004591,C01426,2024-05-27,Home,2,39.12,9.96,1
O004592,C01718,2024-08-19,Clothing,1,23.69,10.53,3
O004593,C01355,2024-06-13,Electronics,1,71.3,6.75,3
O004594,C02406,2024-11-09,Sports,2,123.62,0.0,3
O004595,C02636,2024-05-24,Sports,4,132.36,0.0,4
O004596,C02364,2024-10-24,Clothing,3,47.68,10.48,2
O004597,C02933,2024-08-10,Home,4,84.81,0.0,5
O004598,C03108,2024-12-18,Beauty,7,285.75,0.0,6
O004599,C01502,2024-03-02,Sports,4,147.24,0.0,5
O004600,C01452,2024-04-05,Home,3,109.26,0.0,3
O004601,C00450,2024-04-21,Clothing,2,55.99,10.28,6
O004602,C01836,2024-03-27,Beauty,5,16.36,5.89,4
O004603,C04186,2024-09-11,Clothing,3,119.34,0.0,5
O004604,C02589,2024-04-22,Clothing,1,46.83,10.48,3
O004605,C04272,2024-09-10,Home,2,66.92,9.41,2
O004606,C01444,2024-12-13,Electronics,2,86.32,0.0,4
O004607,C02949,2024-11-17,Home,1,29.05,8.39,7
O004608,C03936,2024-02-01,Home,5,160.66,0.0,4
O004609,C03710,2024-03-04,Beauty,1,56.93,6.69,6
O004610,C03243,2024-06-02,Beauty,2,64.44,8.54,5
O004611,C01290,2024-01-05,Home,1,28.34,10.3,3
O004612,C00504,2024-11-25,Home,2,87.17,0.0,4
O004613,C03098,2024-07-28,Sports,2,95.25,0.0,5
O004614,C02148,2024-04-01,Beauty,1,58.81,7.27,6
O004615,C01466,2024-08-09,Beauty,4,73.51,12.33,4
O004616,C04521,2024-07-08,Electronics,3,125.74,0.0,1
O004617,C01898,2024-02-29,Electronics,8,247.94,0.0,5
O004618,C03717,2024-07-23,Sports,6,312.71,0.0,5
O004619,C00651,2024-07-30,Clothing,4,121.98,0.0,5
O004620,C03263,2024-09-14,Clothing,2,58.59,6.8,1
O004621,C01211,2024-03-29,Beauty,5,207.63,0.0,3
O004622,C02188,2024-08-23,Home,4,181.02,0.0,1
O004623,C03821,2024-12-28,Beauty,3,93.11,0.0,3
O004624,C00369,2024-11-27,Clothing,4,112.77,0.0,5
O004625,C02345,2024-07-14,Clothing,3,86.29,0.0,5
O004626,C03272,2024-11-27,Beauty,1,36.81,12.07,4
O004627,C02844,2024-07-01,Beauty,4,144.89,0.0,6
O004628,C03451,2024-09-07,Clothing,3,27.72,12.58,5
O004629,C03152,2024-08-11,Sports,4,66.14,9.21,6
O004630,C03519,2024-06-19,Home,3,128.91,0.0,5
O004631,C04355,2024-07-16,Home,3,57.24,10.02,5
O004632,C01637,2024-09-05,Clothing,1,28.74,7.42,3
O004633,C03861,2024-06-29,Sports,1,17.78,10.92,2
O004634,C01145,2024-10-03,Home,4,98.59,0.0,3
O004635,C03127,2024-10-01,Clothing,3,131.92,0.0,4
O004636,C00018,2024-06-09,Beauty,1,29.51,11.17,4
O004637,C01657,2024-09-04,Electronics,3,107.67,0.0,5
O004638,C04206,2024-11-14,Home,3,117.52,0.0,6
O004639,C04427,2024-07-06,Beauty,5,150.0,0.0,6
O004640,C01597,2024-01-19,Sports,2,25.4,7.15,2
O004641,C00946,2024-08-31,Electronics,4,50.98,10.37,5
O004642,C01288,2024-04-22,Electronics,1,33.75,12.88,4
O004643,C00268,2024-10-04,Electronics,3,96.43,0.0,2
O004644,C00435,2024-02-20,Clothing,4,146.62,0.0,2
O004645,C02036,2024-12-09,Sports,3,106.32,0.0,2
O004646,C02498,2024-05-02,Clothing,2,32.23,10.22,2
O004647,C03209,2024-08-25,Home,1,21.86,11.03,3
O004648,C01614,2024-11-14,Beauty,6,142.29,0.0,5
O004649,C00719,2024-03-02,Clothing,2,10.07,5.11,3
O004650,C03979,2024-03-14,Clothing,4,124.02,0.0,2
O004651,C02232,2024-09-01,Electronics,3,97.79,0.0,2
O004652,C03673,2024-02-01,Electronics,4,192.83,0.0,3
O004653,C00741,2024-06-01,Beauty,2,79.39,0.0,4
O004654,C00805,2024-05-23,Sports,3,193.16,0.0,2
O004655,C04513,2024-01-15,Home,2,70.75,9.83,3
O004656,C04978,2024-10-30,Home,8,132.69,0.0,4
O004657,C04887,2024-09-30,Clothing,4,288.36,0.0,6
O004658,C03772,2024-09-01,Sports,3,90.1,0.0,4
O004659,C01727,2024-10-05,Beauty,3,95.64,0.0,3
O004660,C03513,2024-02-24,Sports,5,215.45,0.0,8
O004661,C01099,2024-02-11,Clothing,1,62.11,11.62,2
O004662,C02622,2024-12-24,Clothing,2,78.41,0.0,5
O004663,C03806,2024-02-21,Electronics,4,141.19,0.0,3
O004664,C03011,2024-01-11,Home,3,51.21,7.87,2
O004665,C02984,2024-11-06,Electronics,2,67.71,6.46,1
O004666,C03705,2024-03-28,Sports,1,5.0,8.01,5
O004667,C03384,2024-08-14,Electronics,2,66.72,12.79,2
O004668,C01845,2024-04-23,Clothing,2,77.27,0.0,5
O004669,C03925,2024-01-25,Clothing,3,157.97,0.0,4
O004670,C03100,2024-04-01,Home,4,143.24,0.0,4
O004671,C04522,2024-03-27,Electronics,4,142.84,0.0,6
O004672,C04979,2024-03-21,Sports,3,79.52,0.0,6
O004673,C04882,2024-09-06,Electronics,2,67.23,11.36,5
O004674,C00535,2024-09-06,Clothing,5,116.39,0.0,5
O004675,C00285,2024-07-28,Home,4,145.4,0.0,4
O004676,C02670,2024-01-09,Clothing,2,94.74,0.0,2
O004677,C03787,2024-04-08,Home,1,29.03,9.28,6
O004678,C01130,2024-02-05,Electronics,2,96.63,0.0,4
O004679,C00504,2024-02-26,Clothing,3,85.45,0.0,5
O004680,C04142,2024-03-03,Clothing,3,168.18,0.0,4
O004681,C00537,2024-12-03,Clothing,3,45.97,9.06,5
O004682,C00062,2024-10-02,Home,7,428.58,0.0,4
O004683,C02384,2024-07-31,Beauty,2,111.86,0.0,5
O004684,C00211,2024-10-29,Electronics,1,32.83,5.82,5
O004685,C02448,2024-01-20,Clothing,3,70.79,12.3,3
O004686,C04805,2024-09-03,Beauty,1,13.46,11.94,4
O004687,C02395,2024-01-06,Clothing,3,118.07,0.0,5
O004688,C03270,2024-03-13,Beauty,1,47.69,7.17,1
O004689,C00377,2024-04-16,Electronics,2,91.9,0.0,3
O004690,C01186,2024-04-02,Beauty,2,67.51,6.17,4
O004691,C03280,2024-10-11,Home,4,126.89,0.0,3
O004692,C03499,2024-12-21,Home,2,70.41,11.52,4
O004693,C02848,2024-08-06,Clothing,2,86.5,0.0,2
O004694,C00787,2024-02-18,Clothing,4,101.24,0.0,4
O004695,C00733,2024-12-29,Beauty,4,120.45,0.0,1
O004696,C03869,2024-10-21,Beauty,4,94.41,0.0,3
O004697,C02700,2024-10-14,Electronics,4,143.11,0.0,4
O004698,C04618,2024-06-25,Home,4,183.71,0.0,2
O004699,C02159,2024-10-25,Home,1,9.24,9.4,4
O004700,C03621,2024-04-17,Clothing,3,143.8,0.0,4
O004701,C03665,2024-10-10,Electronics,3,119.11,0.0,5
O004702,C02656,2024-10-27,Sports,1,40.9,9.29,1
O004703,C01079,2024-03-05,Home,3,74.19,7.96,5
O004704,C03295,2024-11-01,Electronics,4,121.3,0.0,5
O004705,C03647,2024-02-23,Beauty,3,100.88,0.0,5
O004706,C04620,2024-11-02,Electronics,4,185.69,0.0,3
O004707,C02194,2024-10-25,Electronics,4,96.83,0.0,3
O004708,C02312,2024-11-15,Home,4,149.23,0.0,3
O004709,C04564,2024-01-30,Clothing,1,26.45,12.48,4
O004710,C01585,2024-09-02,Clothing,5,231.41,0.0,3
O004711,C03007,2024-07-28,Beauty,2,50.64,10.97,2
O004712,C04045,2024-08-08,Clothing,7,216.55,0.0,3
O004713,C01211,2024-06-18,Beauty,1,16.58,11.19,5
O004714,C03415,2024-12-08,Beauty,2,78.48,0.0,2
O004715,C01987,2024-08-01,Clothing,2,95.62,0.0,5
O004716,C03171,2024-11-17,Beauty,1,32.09,6.54,2
O004717,C02727,2024-03-09,Clothing,3,132.38,0.0,7
O004718,C01749,2024-08-21,Sports,5,143.18,0.0,6
O004719,C00758,2024-01-15,Home,1,33.39,10.7,7
O004720,C01178,2024-05-13,Electronics,4,121.35,0.0,3
O004721,C00919,2024-07-24,Home,4,136.36,0.0,4
O004722,C01120,2024-01-24,Clothing,3,128.86,0.0,3
O004723,C00706,2024-03-25,Electronics,3,94.97,0.0,3
O004724,C04930,2024-05-21,Sports,1,37.54,7.76,5
O004725,C03431,2024-05-19,Home,2,78.43,0.0,3
O004726,C02862,2024-11-19,Home,4,166.71,0.0,4
O004727,C04495,2024-05-01,Sports,1,23.36,9.17,4
O004728,C01808,2024-10-26,Electronics,5,76.33,0.0,2
O004729,C01400,2024-12-06,Clothing,5,236.44,0.0,5
O004730,C02650,2024-06-27,Sports,2,93.52,0.0,6
O004731,C04424,2024-07-26,Electronics,1,17.04,11.32,7
O004732,C01296,2024-06-14,Sports,5,268.79,0.0,3
O004733,C01621,2024-02-10,Clothing,1,47.39,6.45,2
O004734,C02443,2024-05-01,Clothing,1,5.0,7.56,2
O004735,C02596,2024-02-13,Home,1,11.42,8.34,4
O004736,C04173,2024-03-15,Electronics,7,126.26,0.0,8
O004737,C01073,2024-12-13,Clothing,2,88.92,0.0,4
O004738,C04076,2024-09-28,Home,2,46.56,10.3,5
O004739,C01450,2024-06-14,Sports,5,156.0,0.0,3
O004740,C03943,2024-09-06,Clothing,2,89.54,0.0,3
O004741,C01772,2024-03-26,Clothing,6,233.89,0.0,2
O004742,C01018,2024-05-16,Clothing,4,140.67,0.0,5
O004743,C03693,2024-11-28,Clothing,4,99.07,0.0,3
O004744,C04225,2024-02-08,Clothing,3,140.03,0.0,4
O004745,C00519,2024-03-27,Sports,4,143.31,0.0,6
O004746,C02352,2024-06-03,Home,5,129.28,0.0,2
O004747,C01136,2024-06-08,Home,1,50.2,8.51,3
O004748,C02773,2024-03-04,Clothing,3,140.06,0.0,5
O004749,C00912,2024-08-10,Electronics,2,81.5,0.0,4
O004750,C00816,2024-12-27,Home,1,18.54,5.21,2
O004751,C00974,2024-12-11,Electronics,1,31.2,5.59,4
O004752,C01963,2024-05-25,Clothing,2,30.3,5.57,6
O004753,C02867,2024-07-22,Clothing,2,36.05,6.02,4
O004754,C02411,2024-03-07,Sports,4,150.52,0.0,3
O004755,C03103,2024-01-05,Clothing,3,156.35,0.0,3
O004756,C01801,2024-02-28,Sports,2,54.96,7.58,5
O004757,C00809,2024-03-16,Clothing,2,35.36,5.83,6
O004758,C00570,2024-09-16,Beauty,5,148.11,0.0,6
O004759,C00970,2024-09-04,Electronics,3,124.35,0.0,3
O004760,C04080,2024-01-16,Electronics,1,29.19,10.04,7
O004761,C01880,2024-03-15,Sports,3,111.49,0.0,4
O004762,C03320,2024-12-21,Clothing,2,63.01,12.13,5
O004763,C04706,2024-06-24,Clothing,3,105.41,0.0,5
O004764,C00388,2024-11-17,Home,3,75.46,0.0,6
O004765,C04855,2024-05-15,Clothing,2,86.02,0.0,7
O004766,C02490,2024-10-03,Beauty,2,22.85,12.94,6
O004767,C00516,2024-10-08,Clothing,2,52.67,6.63,5
O004768,C03845,2024-06-16,Sports,4,124.26,0.0,6
O004769,C02891,2024-01-30,Home,2,130.07,0.0,2
O004770,C04141,2024-11-17,Home,3,35.22,5.57,1
O004771,C01443,2024-12-01,Home,1,41.44,6.39,3
O004772,C00723,2024-09-25,Clothing,3,119.9,0.0,2
O004773,C00756,2024-01-01,Clothing,5,246.1,0.0,4
O004774,C02251,2024-06-19,Home,2,81.9,0.0,5
O004775,C01909,2024-05-08,Clothing,1,37.64,8.45,4
O004776,C02587,2024-06-16,Sports,3,80.55,0.0,4
O004777,C00386,2024-03-01,Clothing,3,171.54,0.0,6
O004778,C03016,2024-04-26,Clothing,5,225.62,0.0,4
O004779,C04456,2024-11-17,Electronics,4,64.32,9.33,4
O004780,C04088,2024-05-02,Beauty,2,98.87,0.0,5
O004781,C01492,2024-09-16,Home,3,62.08,7.73,3
O004782,C01968,2024-08-13,Clothing,3,99.78,0.0,4
O004783,C04301,2024-10-18,Clothing,3,162.58,0.0,1
O004784,C03319,2024-12-17,Electronics,2,38.46,8.43,2
O004785,C03039,2024-07-04,Clothing,4,139.57,0.0,6
O004786,C01073,2024-03-25,Beauty,3,136.26,0.0,6
O004787,C04462,2024-08-05,Electronics,4,107.51,0.0,2
O004788,C02301,2024-05-22,Clothing,5,307.03,0.0,3
O004789,C00769,2024-03-30,Electronics,3,101.29,0.0,6
O004790,C02680,2024-12-06,Home,3,207.7,0.0,4
O004791,C00987,2024-09-24,Electronics,1,44.95,12.56,4
O004792,C04513,2024-03-16,Clothing,3,166.06,0.0,5
O004793,C03107,2024-03-09,Home,4,121.89,0.0,7
O004794,C02360,2024-10-24,Clothing,8,315.09,0.0,4
O004795,C00197,2024-06-08,Clothing,4,176.7,0.0,2
O004796,C03045,2024-01-08,Home,3,120.87,0.0,4
O004797,C02308,2024-08-06,Electronics,5,91.68,0.0,6
O004798,C01390,2024-11-05,Home,5,174.49,0.0,6
O004799,C03559,2024-03-28,Electronics,1,27.97,10.29,1
O004800,C02582,2024-05-20,Electronics,1,41.17,8.66,5
O004801,C02072,2024-01-29,Clothing,4,152.37,0.0,5
O004802,C02991,2024-01-13,Electronics,5,166.87,0.0,3
O004803,C01670,2024-11-09,Clothing,1,47.2,12.95,7
O004804,C01418,2024-03-03,Electronics,6,239.22,0.0,4
O004805,C02727,2024-12-08,Home,5,211.96,0.0,5
O004806,C04133,2024-06-23,Sports,2,65.0,8.64,4
O004807,C02870,2024-08-03,Clothing,4,169.06,0.0,4
O004808,C01587,2024-08-22,Clothing,2,116.5,0.0,4
O004809,C04668,2024-03-27,Home,3,69.81,7.37,6
O004810,C04403,2024-03-14,Home,3,132.46,0.0,3
O004811,C04401,2024-10-20,Clothing,1,35.46,10.77,5
O004812,C02227,2024-03-09,Clothing,5,144.42,0.0,5
O004813,C03737,2024-03-09,Home,3,106.02,0.0,2
O004814,C00932,2024-08-10,Home,2,62.87,10.24,5
O004815,C01543,2024-10-11,Clothing,5,216.53,0.0,4
O004816,C01993,2024-05-01,Electronics,1,42.4,7.28,3
O004817,C03707,2024-09-19,Clothing,1,36.88,8.32,7
O004818,C04060,2024-08-08,Electronics,3,103.04,0.0,6
O004819,C03550,2024-11-06,Beauty,3,73.65,7.61,5
O004820,C03145,2024-06-12,Sports,3,77.41,0.0,1
O004821,C04893,2024-09-19,Home,4,44.18,11.2,3
O004822,C01535,2024-04-01,Beauty,2,61.78,6.93,4
O004823,C03137,2024-09-22,Home,4,151.31,0.0,4
O004824,C04843,2024-12-01,Clothing,6,187.95,0.0,4
O004825,C02675,2024-03-14,Electronics,4,108.71,0.0,3
O004826,C04549,2024-11-09,Sports,2,74.28,12.1,3
O004827,C04927,2024-03-30,Sports,1,57.14,10.78,3
O004828,C04854,2024-12-19,Electronics,1,76.33,0.0,3
O004829,C00861,2024-10-22,Beauty,3,85.26,0.0,4
O004830,C01553,2024-05-08,Beauty,4,118.06,0.0,2
O004831,C04915,2024-02-18,Beauty,4,195.52,0.0,2
O004832,C01393,2024-03-26,Home,2,74.84,5.09,5
O004833,C01880,2024-05-23,Home,3,143.86,0.0,5
O004834,C00381,2024-05-14,Clothing,3,100.92,0.0,1
O004835,C00649,2024-04-24,Beauty,2,75.19,0.0,3
O004836,C04342,2024-10-03,Clothing,2,84.18,0.0,5
O004837,C03622,2024-03-06,Beauty,3,81.9,0.0,4
O004838,C04661,2024-07-05,Home,8,202.5,0.0,6
O004839,C03418,2024-12-10,Home,7,74.2,8.26,5
O004840,C00821,2024-07-19,Home,3,82.25,0.0,5
O004841,C00472,2024-05-17,Sports,3,111.23,0.0,6
O004842,C02017,2024-02-21,Electronics,4,144.34,0.0,6
O004843,C00122,2024-07-31,Sports,3,146.04,0.0,4
O004844,C04877,2024-06-06,Home,3,108.56,0.0,6
O004845,C02796,2024-10-16,Clothing,2,54.81,5.91,7
O004846,C04217,2024-12-15,Clothing,2,63.91,10.26,4
O004847,C02187,2024-07-24,Beauty,5,190.45,0.0,3
O004848,C02135,2024-12-07,Electronics,3,130.26,0.0,1
O004849,C02178,2024-11-16,Home,1,51.77,5.15,5
O004850,C02300,2024-11-11,Sports,3,133.74,0.0,3
O004851,C01384,2024-05-15,Home,3,77.96,0.0,6
O004852,C03502,2024-03-15,Clothing,1,14.84,8.68,4
O004853,C04143,2024-03-09,Sports,4,77.31,0.0,4
O004854,C01969,2024-10-27,Electronics,3,181.29,0.0,5
O004855,C03663,2024-02-18,Beauty,5,102.0,0.0,1
O004856,C01834,2024-07-20,Beauty,3,112.43,0.0,5
O004857,C03948,2024-03-02,Electronics,4,128.07,0.0,4
O004858,C02473,2024-06-15,Clothing,4,147.9,0.0,4
O004859,C04827,2024-07-23,Home,3,98.33,0.0,2
O004860,C04207,2024-05-28,Electronics,1,5.0,11.74,4
O004861,C01251,2024-04-30,Clothing,5,169.59,0.0,3
O004862,C03111,2024-11-04,Home,2,70.49,10.32,5
O004863,C00135,2024-04-06,Electronics,1,46.91,12.95,4
O004864,C00610,2024-02-22,Electronics,1,26.58,9.93,3
O004865,C01058,2024-01-09,Sports,1,23.81,6.79,4
O004866,C03035,2024-11-26,Clothing,8,240.55,0.0,5
O004867,C01989,2024-09-07,Electronics,4,189.0,0.0,3
O004868,C03775,2024-12-25,Electronics,2,87.53,0.0,7
O004869,C02247,2024-12-14,Electronics,5,190.44,0.0,1
O004870,C04656,2024-05-03,Sports,4,218.63,0.0,4
O004871,C00259,2024-05-01,Electronics,4,210.47,0.0,5
O004872,C03901,2024-07-17,Clothing,2,55.65,10.72,4
O004873,C00916,2024-11-12,Electronics,2,40.38,5.91,1
O004874,C03943,2024-04-04,Clothing,1,34.74,12.24,5
O004875,C00238,2024-01-30,Sports,1,26.25,5.95,3
O004876,C03356,2024-04-01,Clothing,4,185.11,0.0,3
O004877,C00688,2024-03-24,Clothing,9,295.64,0.0,3
O004878,C01159,2024-01-15,Home,4,112.13,0.0,4
O004879,C02130,2024-05-22,Home,6,280.05,0.0,5
O004880,C00595,2024-11-04,Home,2,107.14,0.0,6
O004881,C02702,2024-07-27,Home,2,89.4,0.0,2
O004882,C01751,2024-01-23,Home,2,71.07,12.31,3
O004883,C00403,2024-11-21,Beauty,3,61.25,8.68,1
O004884,C00822,2024-12-30,Clothing,5,240.0,0.0,4
O004885,C03839,2024-05-23,Clothing,3,81.14,0.0,3
O004886,C02236,2024-03-27,Electronics,2,57.36,5.3,6
O004887,C02541,2024-07-11,Electronics,3,102.95,0.0,5
O004888,C02303,2024-06-21,Sports,1,5.0,12.03,6
O004889,C01698,2024-09-19,Beauty,2,54.68,7.92,6
O004890,C03929,2024-10-21,Clothing,3,132.42,0.0,4
O004891,C01614,2024-12-25,Clothing,5,244.25,0.0,5
O004892,C04581,2024-02-19,Electronics,1,46.91,9.17,4
O004893,C03680,2024-02-17,Electronics,1,15.13,7.82,1
O004894,C03553,2024-02-18,Clothing,5,155.4,0.0,3
O004895,C02228,2024-06-16,Home,2,96.63,0.0,2
O004896,C03679,2024-06-15,Clothing,1,65.1,9.07,7
O004897,C04997,2024-03-22,Sports,1,46.85,8.74,1
O004898,C01465,2024-03-03,Electronics,1,9.59,8.22,3
O004899,C04740,2024-08-15,Sports,4,248.38,0.0,5
O004900,C04883,2024-08-01,Electronics,3,91.37,0.0,6
O004901,C03101,2024-05-09,Home,6,356.06,0.0,1
O004902,C04114,2024-06-02,Beauty,7,370.93,0.0,7
O004903,C01957,2024-08-29,Beauty,3,103.87,0.0,5
O004904,C04094,2024-04-05,Sports,3,131.64,0.0,4
O004905,C04852,2024-08-19,Clothing,2,37.05,12.33,3
O004906,C00687,2024-08-25,Home,2,61.84,6.15,5
O004907,C02037,2024-01-18,Clothing,2,89.37,0.0,3
O004908,C03580,2024-12-09,Home,3,107.37,0.0,4
O004909,C00601,2024-11-19,Electronics,4,83.36,0.0,4
O004910,C01044,2024-09-02,Beauty,4,67.32,10.45,6
O004911,C01380,2024-02-29,Beauty,2,62.21,6.49,4
O004912,C04529,2024-05-09,Clothing,1,42.92,6.35,7
O004913,C01042,2024-12-15,Clothing,3,159.19,0.0,6
O004914,C01574,2024-02-18,Electronics,4,127.97,0.0,5
O004915,C04472,2024-06-14,Home,4,141.1,0.0,4
O004916,C01364,2024-06-16,Beauty,1,66.43,9.01,4
O004917,C01011,2024-09-09,Clothing,5,94.57,0.0,5
O004918,C04812,2024-12-01,Sports,6,236.0,0.0,4
O004919,C01257,2024-11-04,Electronics,3,86.46,0.0,6
O004920,C01128,2024-03-04,Clothing,1,42.58,6.05,4
O004921,C01024,2024-02-02,Clothing,6,205.77,0.0,2
O004922,C03695,2024-02-27,Home,3,148.32,0.0,3
O004923,C02785,2024-11-01,Electronics,1,28.17,7.69,2
O004924,C04317,2024-03-04,Home,3,69.19,5.83,3
O004925,C01050,2024-05-04,Home,3,55.85,8.16,4
O004926,C02302,2024-03-01,Beauty,3,103.63,0.0,2
O004927,C04922,2024-09-05,Clothing,2,33.92,7.44,7
O004928,C01155,2024-05-17,Sports,5,139.15,0.0,3
O004929,C00030,2024-03-06,Clothing,5,153.86,0.0,1
O004930,C00787,2024-06-27,Home,4,163.82,0.0,6
O004931,C04106,2024-10-12,Clothing,2,54.47,12.52,5
O004932,C03161,2024-10-07,Sports,2,73.34,11.87,3
O004933,C01171,2024-06-19,Clothing,3,86.71,0.0,2
O004934,C03199,2024-08-30,Clothing,4,178.32,0.0,6
O004935,C02746,2024-04-29,Home,3,120.26,0.0,5
O004936,C01365,2024-12-09,Home,2,41.05,7.03,2
O004937,C01542,2024-07-10,Electronics,3,123.16,0.0,3
O004938,C04147,2024-07-05,Clothing,3,114.5,0.0,7
O004939,C04494,2024-08-14,Clothing,3,159.12,0.0,5
O004940,C00314,2024-09-22,Sports,2,29.02,5.3,4
O004941,C02696,2024-07-10,Beauty,2,109.92,0.0,3
O004942,C04610,2024-08-27,Sports,2,91.67,0.0,5
O004943,C00530,2024-04-03,Clothing,2,67.26,12.73,5
O004944,C04956,2024-05-05,Clothing,3,102.82,0.0,4
O004945,C02467,2024-04-08,Clothing,6,201.01,0.0,3
O004946,C02242,2024-12-09,Beauty,3,73.4,10.09,3
O004947,C00312,2024-08-30,Sports,3,116.74,0.0,4
O004948,C00996,2024-01-20,Electronics,5,176.1,0.0,3
O004949,C02524,2024-04-26,Electronics,5,254.74,0.0,6
O004950,C02632,2024-12-24,Beauty,3,99.0,0.0,3
O004951,C00264,2024-04-08,Clothing,5,302.82,0.0,2
O004952,C03853,2024-11-25,Home,6,203.96,0.0,2
O004953,C00021,2024-06-03,Clothing,1,25.7,6.4,6
O004954,C02525,2024-11-02,Clothing,1,25.98,10.97,2
O004955,C04645,2024-07-03,Clothing,2,71.55,8.21,4
O004956,C01197,2024-11-30,Clothing,3,98.08,0.0,4
O004957,C03134,2024-01-03,Clothing,2,81.53,0.0,5
O004958,C00206,2024-06-05,Clothing,6,140.93,0.0,4
O004959,C01637,2024-06-23,Sports,5,65.89,8.22,5
O004960,C00631,2024-12-01,Electronics,3,125.4,0.0,3
O004961,C02227,2024-03-09,Home,1,16.77,10.41,4
O004962,C02390,2024-01-21,Beauty,1,25.57,11.92,1
O004963,C04536,2024-10-24,Beauty,3,128.85,0.0,4
O004964,C01099,2024-04-27,Sports,4,96.87,0.0,5
O004965,C00290,2024-10-03,Electronics,1,31.68,5.25,2
O004966,C02605,2024-05-09,Beauty,2,97.66,0.0,5
O004967,C00208,2024-07-24,Clothing,8,304.1,0.0,4
O004968,C03815,2024-07-15,Home,1,68.71,5.36,4
O004969,C00272,2024-05-14,Sports,5,218.4,0.0,5
O004970,C03679,2024-07-21,Electronics,2,78.62,0.0,4
O004971,C00415,2024-02-04,Sports,2,96.75,0.0,5
O004972,C03469,2024-01-30,Sports,4,88.97,0.0,3
O004973,C04480,2024-11-06,Beauty,3,55.67,7.06,6
O004974,C01285,2024-09-13,Sports,3,111.75,0.0,2
O004975,C04987,2024-06-30,Home,1,40.79,10.92,4
O004976,C01663,2024-07-26,Clothing,6,134.19,0.0,5
O004977,C04015,2024-05-08,Beauty,6,94.07,0.0,5
O004978,C01042,2024-03-03,Beauty,4,171.7,0.0,7
O004979,C04091,2024-12-07,Electronics,6,5.0,8.78,4
O004980,C02295,2024-03-17,Sports,2,41.87,9.25,3
O004981,C03714,2024-01-15,Electronics,2,103.74,0.0,1
O004982,C02462,2024-11-20,Beauty,1,45.53,11.1,3
O004983,C01344,2024-02-28,Clothing,3,71.26,11.11,2
O004984,C02763,2024-05-30,Beauty,1,6.85,12.12,4
O004985,C02229,2024-04-17,Clothing,1,62.03,10.78,5
O004986,C03368,2024-04-16,Home,5,182.83,0.0,5
O004987,C00944,2024-05-18,Home,4,64.32,12.75,5
O004988,C04989,2024-10-06,Sports,3,92.07,0.0,6
O004989,C04157,2024-03-12,Sports,1,14.37,10.76,4
O004990,C04060,2024-04-20,Electronics,3,124.28,0.0,5
O004991,C00166,2024-08-13,Clothing,5,193.89,0.0,6
O004992,C01906,2024-04-15,Home,1,53.61,8.26,4
O004993,C03057,2024-06-07,Beauty,6,216.05,0.0,1
O004994,C01324,2024-05-29,Home,2,59.67,7.17,2
O004995,C04751,2024-01-14,Clothing,3,79.9,0.0,5
O004996,C00351,2024-01-05,Clothing,8,452.0,0.0,1
O004997,C02311,2024-05-06,Clothing,4,50.88,6.8,5
